Company,TypeName,Ram,OpSys,Weight,TouchScreen,IPS,PPI,Cpu_name,SSD,Hybrid,Gpu brand
Lenovo,Gaming,8,Others,2.5,0,1,141.21199808219862,Intel Core i5,0,0,Nvidia
Dell,Ultrabook,16,Windows,1.29,1,0,276.053530085501,Intel Core i7,512,0,Intel
HP,Notebook,4,Windows,2.07,0,0,141.21199808219862,Intel Core i5,0,0,Intel
Toshiba,Ultrabook,8,Windows,1.2,0,0,117.82653006268643,Intel Core i5,256,0,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.37,1,1,165.6321180513006,Intel Core i7,256,0,Intel
Acer,Notebook,8,Windows,1.56,0,1,157.3505121487356,Intel Core i5,256,0,Intel
Dell,Workstation,8,Windows,2.23,0,0,141.21199808219862,Intel Core i7,0,0,Nvidia
Lenovo,Notebook,4,Windows,2.38,0,0,100.45466986113651,Intel Core i5,0,0,Intel
Lenovo,Notebook,4,Others,2.2,0,0,141.21199808219862,Intel Core i3,0,0,AMD
Toshiba,Notebook,8,Windows,2.0,0,1,141.21199808219862,Intel Core i7,256,0,Intel
Lenovo,Notebook,4,Windows,1.44,0,1,165.6321180513006,Intel Core i3,180,0,Intel
Samsung,Ultrabook,16,Windows,1.23,0,0,146.86047800548656,Intel Core i7,256,0,Nvidia
Dell,Ultrabook,8,Windows,1.6,0,0,176.23257360658386,Intel Core i7,256,0,Intel
Asus,Notebook,4,Others,2.0,0,0,100.45466986113651,Other processors,0,0,Intel
Xiaomi,Ultrabook,8,Windows,1.28,0,1,165.6321180513006,Intel Core i5,256,0,Nvidia
Dell,Notebook,4,Windows,2.18,0,0,141.21199808219862,Intel Core i5,128,0,Nvidia
HP,Notebook,4,Windows,2.04,0,0,141.21199808219862,Intel Core i5,256,0,Intel
HP,2 in 1 Convertible,4,Windows,1.28,1,0,165.6321180513006,Intel Core i5,256,0,Intel
HP,2 in 1 Convertible,4,Windows,2.3,1,0,100.45466986113651,Intel Core i5,0,0,Intel
Asus,Notebook,4,Windows,1.65,0,0,111.1413368676404,Other processors,0,0,Intel
Lenovo,Notebook,8,Windows,2.2,0,1,141.21199808219862,Intel Core i7,0,0,Nvidia
Dell,Notebook,4,Windows,2.2,0,0,100.45466986113651,Other processors,0,0,Intel
HP,2 in 1 Convertible,4,Windows,1.28,1,0,165.6321180513006,Intel Core i5,256,0,Intel
Dell,Notebook,4,Others,2.18,0,0,100.45466986113651,Intel Core i3,0,0,AMD
Asus,Gaming,12,Windows,2.2,0,0,127.33567457123111,Intel Core i5,128,0,Nvidia
Acer,Netbook,4,Others,1.25,0,1,135.0942111925629,Other processors,0,0,Intel
Lenovo,Notebook,4,Windows,2.8,0,0,106.11306214269258,AMD processors,0,0,AMD
HP,Notebook,4,Windows,1.95,0,0,157.3505121487356,Intel Core i5,128,0,Intel
HP,2 in 1 Convertible,16,Windows,1.42,1,0,276.053530085501,Intel Core i7,256,0,Intel
Samsung,Ultrabook,8,Windows,1.17,0,0,146.86047800548656,Intel Core i7,256,0,Intel
Lenovo,Ultrabook,8,Windows,1.32,0,1,157.3505121487356,Intel Core i5,256,0,Intel
MSI,Gaming,16,Windows,2.43,0,1,124.85570541621553,Intel Core i7,512,0,Nvidia
Toshiba,Notebook,8,Windows,1.05,0,0,165.6321180513006,Intel Core i5,256,0,Intel
Dell,Gaming,8,Others,2.62,0,0,141.21199808219862,Intel Core i7,0,0,Nvidia
HP,Notebook,8,Windows,2.04,0,0,141.21199808219862,Intel Core i7,0,0,Nvidia
Dell,Notebook,4,Windows,2.18,0,0,100.45466986113651,Intel Core i3,0,0,AMD
Dell,Notebook,8,Windows,1.9,0,0,141.21199808219862,Intel Core i5,0,0,Intel
Dell,2 in 1 Convertible,8,Windows,1.24,1,0,276.053530085501,Intel Core i7,512,0,Intel
Asus,Gaming,32,Windows,3.58,0,1,127.33567457123111,Intel Core i7,512,0,Nvidia
Dell,2 in 1 Convertible,16,Windows,1.22,1,0,165.6321180513006,Intel Core i7,256,0,Intel
Lenovo,Ultrabook,8,Windows,1.13,0,1,157.3505121487356,Intel Core i7,0,0,Intel
Lenovo,Notebook,8,Windows,1.95,0,1,141.21199808219862,Intel Core i5,512,0,Intel
LG,Ultrabook,16,Windows,1.08,1,1,141.21199808219862,Intel Core i7,512,0,Intel
HP,Netbook,8,Windows,1.26,0,0,176.23257360658386,Intel Core i7,512,0,Intel
Acer,Notebook,4,Others,2.2,0,1,141.21199808219862,Other processors,0,0,Intel
Lenovo,Notebook,8,Windows,2.6,0,1,141.21199808219862,Intel Core i5,128,0,Nvidia
LG,Ultrabook,8,Windows,0.98,1,1,157.3505121487356,Intel Core i7,512,0,Intel
Dell,Notebook,8,Windows,1.6,0,0,157.3505121487356,Intel Core i5,256,0,Intel
HP,Ultrabook,8,Windows,1.09,1,0,172.8002962960423,Other processors,240,0,Intel
Lenovo,Notebook,6,Windows,2.2,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia
HP,Notebook,8,Windows,2.04,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia
Acer,Notebook,4,Windows,2.4,0,0,141.21199808219862,Intel Core i3,0,0,Intel
Lenovo,Notebook,4,Windows,1.44,0,0,165.6321180513006,Intel Core i5,128,0,Intel
HP,Notebook,8,Windows,1.49,0,0,165.6321180513006,Intel Core i5,256,0,Intel
MSI,Gaming,16,Windows,2.7,0,0,127.33567457123111,Intel Core i7,256,0,Nvidia
Dell,Gaming,16,Windows,2.6,0,0,141.21199808219862,Intel Core i7,128,0,Nvidia
MSI,Gaming,8,Windows,2.2,0,0,141.21199808219862,Intel Core i5,128,0,Nvidia
Dell,Notebook,4,Windows,2.18,0,0,100.45466986113651,Intel Core i5,0,0,AMD
HP,Ultrabook,8,Windows,1.84,0,0,141.21199808219862,Intel Core i7,256,0,AMD
HP,Ultrabook,8,Windows,1.39,1,0,276.053530085501,Intel Core i7,256,0,Intel
Toshiba,Notebook,16,Windows,2.4,0,1,141.21199808219862,Intel Core i7,256,0,Nvidia
Lenovo,2 in 1 Convertible,8,Windows,1.37,1,1,165.6321180513006,Intel Core i5,512,0,Intel
Dell,Notebook,4,Windows,1.95,0,0,100.45466986113651,Intel Core i5,0,0,Intel
Lenovo,Ultrabook,8,Windows,1.36,0,1,176.23257360658386,Intel Core i7,256,0,Intel
HP,Notebook,8,Windows,2.31,0,0,141.21199808219862,Intel Core i5,256,0,Intel
Dell,Notebook,4,Windows,2.18,0,0,100.45466986113651,Intel Core i5,0,0,Intel
HP,Notebook,4,Windows,1.95,0,0,111.93520355955211,Intel Core i5,0,0,Intel
Lenovo,Notebook,4,Windows,2.2,0,0,100.45466986113651,Other processors,0,0,Intel
HP,Ultrabook,4,Windows,1.26,0,0,176.23257360658386,Intel Core i5,0,0,Intel
HP,Notebook,4,Others,1.86,0,0,100.45466986113651,Other processors,0,0,Intel
Lenovo,2 in 1 Convertible,16,Windows,1.3,1,1,276.053530085501,Intel Core i7,1000,0,Intel
Toshiba,Notebook,4,Windows,1.47,0,1,157.3505121487356,Intel Core i5,128,0,Intel
HP,Netbook,8,Windows,1.26,0,0,176.23257360658386,Intel Core i5,256,0,Intel
Dell,Notebook,4,Windows,2.18,0,0,100.45466986113651,Intel Core i3,0,0,Intel
MSI,Gaming,8,Windows,2.2,0,0,141.21199808219862,Intel Core i7,128,0,Nvidia
Dell,Ultrabook,8,Windows,1.36,0,0,157.3505121487356,Intel Core i5,256,0,Intel
Dell,Gaming,16,Windows,4.36,0,0,169.78089942830815,Intel Core i7,512,0,Nvidia
HP,Gaming,8,Windows,2.75,0,1,127.33567457123111,Intel Core i5,128,0,Nvidia
Asus,Notebook,4,Windows,2.8,0,0,106.11306214269258,Other processors,0,0,Nvidia
Acer,Notebook,4,Windows,2.23,0,0,100.45466986113651,Intel Core i5,0,0,Intel
Toshiba,Notebook,8,Windows,2.2,0,0,100.45466986113651,Intel Core i5,256,0,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.1,1,1,194.94753717542463,Other processors,256,0,Intel
Lenovo,Gaming,16,Windows,2.5,0,1,141.21199808219862,AMD processors,512,0,AMD
Dell,Ultrabook,8,Windows,1.36,1,0,176.23257360658386,Intel Core i5,256,0,Intel
Lenovo,Notebook,8,Others,2.2,0,0,141.21199808219862,Intel Core i7,0,0,Nvidia
Dell,Notebook,4,Windows,2.36,0,0,106.11306214269258,Intel Core i3,0,0,AMD
Acer,Notebook,4,Others,1.68,0,0,111.93520355955211,Other processors,0,0,Intel
HP,Workstation,8,Windows,2.0,0,1,141.21199808219862,Intel Core i7,8,0,Nvidia
Dell,Ultrabook,8,Windows,1.36,0,0,157.3505121487356,Intel Core i7,256,0,Intel
Toshiba,Notebook,8,Windows,1.2,0,0,165.6321180513006,Intel Core i5,256,0,Intel
Asus,2 in 1 Convertible,8,Others,1.2,0,0,176.23257360658386,Other processors,0,0,Intel
Lenovo,Ultrabook,8,Windows,1.7,0,1,157.3505121487356,Intel Core i7,256,0,Intel
Dell,Gaming,16,Windows,4.36,0,1,124.85570541621553,Intel Core i7,512,0,Nvidia
Dell,2 in 1 Convertible,8,Windows,1.24,1,0,165.6321180513006,Intel Core i5,256,0,Intel
HP,2 in 1 Convertible,4,Windows,1.45,1,0,135.0942111925629,Other processors,256,0,Intel
Dell,Ultrabook,8,Windows,1.3,0,0,276.053530085501,Intel Core i7,256,0,Intel
Acer,2 in 1 Convertible,4,Others,1.25,1,1,135.0942111925629,Other processors,0,0,Intel
Toshiba,Notebook,8,Windows,1.2,0,0,165.6321180513006,Intel Core i5,256,0,Intel
Lenovo,Ultrabook,8,Windows,1.36,0,1,176.23257360658386,Intel Core i5,256,0,Intel
Acer,Notebook,12,Windows,2.4,0,0,141.21199808219862,Intel Core i5,128,0,Nvidia
Toshiba,Ultrabook,8,Windows,1.1,1,0,176.23257360658386,Intel Core i7,512,0,Intel
HP,Notebook,8,Windows,2.04,0,0,100.45466986113651,Intel Core i5,0,0,Nvidia
Dell,Notebook,4,Others,2.25,0,0,100.45466986113651,Intel Core i3,0,0,AMD
Dell,Notebook,4,Windows,1.9,0,0,100.45466986113651,Intel Core i5,0,0,Intel
HP,Notebook,4,Windows,2.04,0,0,141.21199808219862,Intel Core i3,0,0,Intel
Dell,Gaming,32,Windows,4.42,0,1,127.33567457123111,Intel Core i7,256,0,Nvidia
Lenovo,Notebook,6,Windows,2.4,0,0,141.21199808219862,Intel Core i5,256,0,Nvidia
Dell,2 in 1 Convertible,16,Windows,1.22,1,0,276.053530085501,Intel Core i7,512,0,Intel
Dell,Ultrabook,8,Windows,1.5,1,0,209.8006828649808,Intel Core i7,256,0,Intel
Dell,Gaming,32,Windows,4.42,0,0,127.33567457123111,Intel Core i7,256,0,Nvidia
Toshiba,Notebook,8,Windows,1.95,0,0,157.3505121487356,Intel Core i5,256,0,Intel
Asus,Gaming,16,Windows,2.73,0,0,127.33567457123111,Intel Core i7,256,0,Nvidia
HP,Notebook,8,Windows,2.04,0,1,141.21199808219862,Intel Core i5,128,0,Nvidia
Lenovo,Notebook,4,Windows,1.7,0,0,111.93520355955211,Intel Core i5,0,508,Intel
Asus,2 in 1 Convertible,16,Windows,2.3,1,0,138.46177587823902,Intel Core i7,512,0,Nvidia
HP,Notebook,6,Windows,2.04,0,0,100.45466986113651,Intel Core i7,0,0,Intel
Asus,Gaming,16,Windows,2.99,0,0,127.33567457123111,Intel Core i7,256,0,Nvidia
Dell,2 in 1 Convertible,12,Windows,2.19,1,1,141.21199808219862,Intel Core i7,512,0,Intel
Toshiba,Notebook,4,Windows,1.2,0,0,165.6321180513006,Intel Core i5,128,0,Intel
Lenovo,Notebook,6,Windows,2.2,0,0,141.21199808219862,AMD processors,256,0,AMD
Fujitsu,Notebook,4,Windows,2.3,0,0,100.45466986113651,Intel Core i5,256,0,Intel
Toshiba,Notebook,4,Windows,1.75,0,0,111.93520355955211,Intel Core i5,0,0,Intel
Dell,Notebook,4,Windows,2.25,0,0,100.45466986113651,Intel Core i5,0,0,AMD
HP,Notebook,8,Windows,2.04,0,0,141.21199808219862,Intel Core i5,0,0,Intel
Lenovo,Gaming,8,Windows,2.5,0,1,141.21199808219862,Intel Core i7,128,0,Nvidia
Dell,Notebook,8,Windows,2.36,0,0,100.45466986113651,Intel Core i7,0,0,AMD
Dell,Notebook,8,Windows,1.6,0,0,157.3505121487356,Intel Core i5,128,0,Intel
HP,Netbook,8,Windows,0.97,0,0,176.23257360658386,Other processors,512,0,Intel
HP,Notebook,4,Windows,2.1,0,0,141.21199808219862,Intel Core i3,128,0,AMD
Lenovo,Notebook,4,Others,1.9,0,0,100.45466986113651,Other processors,128,0,Intel
Lenovo,Notebook,8,Windows,2.3,0,0,141.21199808219862,Intel Core i5,256,0,Intel
Dell,2 in 1 Convertible,8,Windows,1.68,1,0,165.6321180513006,Intel Core i5,256,0,Intel
Asus,Notebook,8,Windows,1.4,0,0,276.053530085501,Intel Core i5,256,0,Intel
HP,Ultrabook,8,Windows,1.11,1,1,165.6321180513006,Intel Core i7,256,0,Intel
Acer,Notebook,4,Windows,2.4,0,0,100.45466986113651,Other processors,0,0,Intel
Asus,Gaming,16,Windows,2.5,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia
HP,Ultrabook,8,Windows,1.48,0,0,157.3505121487356,Intel Core i7,512,0,Intel
Acer,Gaming,8,Windows,2.7,0,1,141.21199808219862,Intel Core i7,128,0,Nvidia
HP,Notebook,8,Windows,1.34,0,1,165.6321180513006,Intel Core i5,256,0,Intel
Dell,Notebook,4,Windows,2.18,0,0,100.45466986113651,Intel Core i3,128,0,Intel
HP,Notebook,4,Windows,1.64,0,0,111.93520355955211,Intel Core i5,0,0,Intel
Toshiba,Notebook,4,Windows,1.2,0,0,165.6321180513006,Intel Core i5,128,0,Intel
HP,Notebook,4,Windows,1.48,0,0,111.93520355955211,Intel Core i5,256,0,Intel
HP,Notebook,4,Windows,1.95,0,0,157.3505121487356,Intel Core i5,256,0,Intel
HP,Ultrabook,8,Windows,1.43,0,0,157.3505121487356,Intel Core i7,256,0,Intel
HP,Notebook,8,Windows,1.64,0,0,157.3505121487356,Intel Core i5,256,0,Nvidia
HP,Notebook,4,Windows,1.64,0,0,111.93520355955211,Intel Core i3,0,0,Intel
Dell,Gaming,8,Windows,2.65,0,0,141.21199808219862,Intel Core i5,0,1000,Nvidia
HP,Ultrabook,4,Windows,1.26,0,0,176.23257360658386,Intel Core i5,0,0,Intel
HP,Notebook,4,Windows,1.48,0,0,157.3505121487356,Intel Core i5,256,0,Intel
HP,Ultrabook,8,Windows,1.54,0,0,157.3505121487356,Intel Core i7,256,0,Intel
HP,Notebook,4,Windows,1.49,0,0,117.82653006268643,Intel Core i3,0,0,Intel
Toshiba,Notebook,8,Windows,1.5,0,0,117.82653006268643,Intel Core i5,256,0,Intel
HP,Notebook,4,Windows,2.04,0,0,100.45466986113651,Intel Core i3,256,0,Intel
Lenovo,Notebook,16,Windows,2.4,0,1,124.85570541621553,Intel Core i7,512,0,Nvidia
Toshiba,Notebook,8,Windows,1.47,0,1,157.3505121487356,Intel Core i5,256,0,Intel
HP,Notebook,8,Windows,1.43,0,0,157.3505121487356,Intel Core i7,256,0,Intel
Dell,2 in 1 Convertible,4,Windows,2.08,1,1,141.21199808219862,Intel Core i3,0,0,Intel
Toshiba,Ultrabook,8,Windows,1.2,0,0,165.6321180513006,Intel Core i5,256,0,Intel
HP,Notebook,8,Windows,1.11,0,1,165.6321180513006,Intel Core i5,256,0,Intel
HP,Notebook,8,Windows,1.64,0,0,157.3505121487356,Intel Core i7,256,0,Nvidia
Dell,Notebook,8,Windows,2.09,0,0,141.21199808219862,Intel Core i5,0,0,Intel
HP,Ultrabook,4,Windows,1.26,0,0,125.36742798669837,Intel Core i5,256,0,Intel
HP,Notebook,4,Windows,2.31,0,0,111.93520355955211,Intel Core i5,0,0,Intel
HP,Notebook,4,Windows,1.95,0,0,111.93520355955211,Intel Core i5,0,0,Intel
Dell,Ultrabook,8,Windows,1.29,1,0,276.053530085501,Intel Core i5,256,0,Intel
HP,Notebook,8,Windows,2.63,0,0,127.33567457123111,Intel Core i5,256,0,Nvidia
HP,Notebook,4,Windows,1.64,0,0,111.93520355955211,Intel Core i5,256,0,Intel
Acer,Notebook,6,Windows,2.1,0,0,100.45466986113651,AMD processors,0,0,AMD
MSI,Gaming,8,Windows,2.7,0,0,127.33567457123111,Intel Core i7,128,0,Nvidia
HP,Notebook,8,Windows,1.95,0,0,157.3505121487356,Intel Core i5,256,0,Intel
HP,Notebook,8,Windows,1.84,0,0,141.21199808219862,Intel Core i7,256,0,Intel
HP,Ultrabook,8,Windows,1.26,0,0,176.23257360658386,Intel Core i7,256,0,Intel
HP,Notebook,4,Windows,2.04,0,0,100.45466986113651,Intel Core i5,0,0,Intel
Toshiba,Ultrabook,8,Windows,1.47,0,1,157.3505121487356,Intel Core i7,256,0,Intel
Dell,Notebook,8,Windows,2.09,0,0,141.21199808219862,Intel Core i5,256,0,Intel
HP,Notebook,8,Windows,1.64,0,0,157.3505121487356,Intel Core i5,256,0,Intel
Lenovo,2 in 1 Convertible,4,Windows,1.8,1,1,141.21199808219862,Intel Core i7,256,0,Intel
Vero,Notebook,2,Windows,1.45,0,0,111.93520355955211,Other processors,0,0,Intel
Toshiba,Notebook,16,Windows,2.4,0,1,141.21199808219862,Intel Core i7,256,0,Nvidia
Lenovo,Notebook,8,Windows,2.3,0,0,141.21199808219862,Intel Core i5,256,0,Intel
HP,Notebook,4,Windows,1.54,0,0,157.3505121487356,Intel Core i5,0,0,Intel
HP,Notebook,8,Windows,1.84,0,0,141.21199808219862,Intel Core i5,256,0,Intel
HP,Notebook,8,Windows,1.43,0,0,157.3505121487356,Intel Core i5,256,0,Intel
MSI,Gaming,16,Windows,3.78,0,1,127.33567457123111,Intel Core i7,256,0,Nvidia
Lenovo,Gaming,16,Windows,4.6,0,1,127.33567457123111,Intel Core i7,128,0,Nvidia
Asus,Netbook,4,Others,1.2,0,0,135.0942111925629,Other processors,0,0,Intel
Lenovo,Notebook,16,Windows,1.1,0,1,209.8006828649808,Intel Core i7,256,0,Intel
HP,Notebook,8,Windows,1.91,0,1,141.21199808219862,Intel Core i7,0,0,Nvidia
Dell,2 in 1 Convertible,8,Windows,2.3,1,1,141.21199808219862,Intel Core i5,256,0,Intel
HP,Notebook,4,Windows,2.04,0,0,100.45466986113651,Intel Core i5,256,0,Intel
Dell,Ultrabook,16,Windows,1.2,1,0,276.053530085501,Intel Core i7,1000,0,Intel
HP,Notebook,4,Windows,2.31,0,0,100.45466986113651,Intel Core i3,0,0,Intel
HP,Notebook,4,Others,1.96,0,0,100.45466986113651,Intel Core i5,0,0,Intel
Acer,Notebook,8,Windows,2.4,0,0,100.45466986113651,AMD processors,0,0,AMD
Dell,2 in 1 Convertible,12,Windows,1.6,1,1,165.6321180513006,Intel Core i7,256,0,Intel
MSI,Gaming,16,Windows,2.94,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia
HP,Notebook,8,Windows,2.04,0,0,141.21199808219862,Intel Core i7,256,0,Intel
Asus,Gaming,16,Others,4.0,0,1,127.33567457123111,Intel Core i7,0,0,Nvidia
Dell,Notebook,4,Windows,2.25,0,0,141.21199808219862,Intel Core i5,0,0,Intel
Dell,Notebook,16,Windows,2.32,0,0,141.21199808219862,Intel Core i7,0,0,AMD
MSI,Gaming,16,Windows,1.8,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia
Dell,Ultrabook,8,Windows,1.29,0,0,165.6321180513006,Intel Core i7,256,0,Intel
Asus,Gaming,64,Windows,3.58,0,1,127.33567457123111,Intel Core i7,1000,0,Nvidia
Dell,2 in 1 Convertible,8,Windows,1.62,1,0,165.6321180513006,Intel Core i7,256,0,Intel
Dell,Gaming,16,Windows,3.21,0,0,138.46177587823902,Intel Core i7,256,0,Nvidia
Apple,Ultrabook,8,Mac,0.92,0,1,226.41554716935852,Other processors,0,0,Intel
Dell,Notebook,4,Windows,2.06,0,0,100.45466986113651,Intel Core i3,0,0,Intel
HP,Notebook,4,Windows,2.31,0,0,100.45466986113651,Intel Core i5,0,0,Intel
HP,Ultrabook,8,Windows,1.26,0,0,176.23257360658386,Intel Core i5,256,0,Intel
HP,Notebook,8,Windows,1.49,0,0,165.6321180513006,Intel Core i7,256,0,Intel
Lenovo,Ultrabook,8,Windows,1.3,1,1,176.23257360658386,Intel Core i7,256,0,Intel
Lenovo,Notebook,8,Windows,3.0,0,0,106.11306214269258,Intel Core i5,0,0,AMD
Lenovo,Notebook,4,Windows,2.3,0,1,141.21199808219862,Intel Core i5,0,0,Nvidia
MSI,Gaming,16,Windows,3.78,0,0,127.33567457123111,Intel Core i7,256,0,Nvidia
Lenovo,Notebook,4,Windows,2.1,0,0,100.45466986113651,Intel Core i5,0,0,Intel
HP,Notebook,4,Windows,2.31,0,0,141.21199808219862,Intel Core i5,0,0,Intel
Lenovo,Ultrabook,8,Windows,0.99,1,1,234.9767648087785,Other processors,512,0,Intel
Lenovo,Gaming,32,Windows,4.6,0,1,127.33567457123111,Intel Core i7,512,1000,Nvidia
Lenovo,2 in 1 Convertible,4,Windows,0.69,1,1,224.17380907857276,Other processors,0,0,Intel
HP,Ultrabook,16,Windows,1.3,0,1,162.40629351131793,Intel Core i7,512,0,Intel
Dell,Notebook,8,Windows,2.18,0,0,141.21199808219862,Intel Core i5,256,0,Intel
HP,Notebook,4,Windows,1.54,0,0,157.3505121487356,Intel Core i5,0,0,Intel
HP,Workstation,8,Windows,1.9,0,0,141.21199808219862,Intel Core i7,256,0,AMD
Lenovo,Notebook,8,Windows,1.7,0,0,157.3505121487356,Intel Core i5,180,0,Intel
HP,Notebook,4,Others,1.29,0,0,276.053530085501,Other processors,0,0,Intel
Acer,Notebook,4,Windows,2.4,0,0,100.45466986113651,AMD processors,0,0,AMD
Dell,Notebook,4,Others,2.2,0,0,100.45466986113651,Other processors,0,0,Intel
HP,Notebook,4,Others,1.86,0,0,100.45466986113651,Intel Core i3,0,0,Intel
Asus,Gaming,8,Windows,2.7,0,1,127.33567457123111,Intel Core i7,256,0,Nvidia
Dell,Ultrabook,4,Windows,1.4,0,1,165.6321180513006,Intel Core i5,256,0,AMD
HP,Netbook,4,Windows,2.4,0,0,125.36742798669837,Intel Core i5,128,0,Intel
Acer,Notebook,8,Windows,2.4,0,0,141.21199808219862,Intel Core i5,256,0,Nvidia
Dell,Notebook,8,Windows,2.36,0,0,141.21199808219862,Intel Core i5,0,0,AMD
MSI,Gaming,8,Windows,2.6,0,0,127.33567457123111,Intel Core i7,256,0,Nvidia
HP,Notebook,4,Windows,1.96,0,0,100.45466986113651,Other processors,0,0,Intel
Asus,Gaming,16,Windows,4.3,0,1,127.33567457123111,Intel Core i7,128,0,Nvidia
Dell,Ultrabook,4,Windows,1.5,0,0,125.36742798669837,Intel Core i3,0,0,Intel
Dell,Ultrabook,4,Windows,1.5,0,0,125.36742798669837,Intel Core i3,128,0,Intel
Acer,Notebook,4,Others,2.2,0,0,100.45466986113651,Other processors,16,0,Intel
HP,Workstation,8,Windows,3.0,0,1,127.33567457123111,Intel Core i7,0,0,AMD
Lenovo,Gaming,16,Windows,2.4,0,0,141.21199808219862,Intel Core i7,512,0,Nvidia
Dell,Ultrabook,8,Windows,1.5,0,0,125.36742798669837,Intel Core i5,256,0,Intel
MSI,Gaming,8,Windows,2.9,0,0,127.33567457123111,Intel Core i7,128,0,Nvidia
Lenovo,2 in 1 Convertible,4,Windows,2.1,1,1,141.21199808219862,Intel Core i5,256,0,Intel
HP,Notebook,4,Windows,2.1,0,0,141.21199808219862,AMD processors,0,0,AMD
Asus,Gaming,16,Windows,2.59,0,1,141.21199808219862,Intel Core i7,128,0,Nvidia
HP,Notebook,8,Windows,1.16,1,0,276.053530085501,Other processors,256,0,Intel
Dell,Notebook,4,Windows,2.24,0,0,100.45466986113651,Intel Core i5,0,0,AMD
Lenovo,Notebook,4,Windows,2.1,0,0,100.45466986113651,Intel Core i3,128,0,Intel
HP,Ultrabook,8,Windows,1.16,0,0,165.6321180513006,Intel Core i7,512,0,Intel
Lenovo,2 in 1 Convertible,4,Others,0.69,1,1,224.17380907857276,Other processors,0,0,Intel
Dell,Ultrabook,8,Windows,1.23,0,0,165.6321180513006,Intel Core i7,256,0,Intel
Lenovo,Gaming,16,Windows,4.6,0,1,127.33567457123111,Intel Core i7,256,1000,Nvidia
Razer,Ultrabook,8,Windows,1.25,1,0,172.8002962960423,Intel Core i7,256,0,Intel
Toshiba,Ultrabook,16,Windows,1.05,0,0,165.6321180513006,Intel Core i7,512,0,Intel
Asus,Gaming,8,Windows,3.52,0,0,127.33567457123111,Intel Core i7,128,0,Nvidia
Vero,Notebook,4,Windows,1.35,0,0,165.6321180513006,Other processors,0,0,Intel
HP,Notebook,8,Windows,1.16,0,0,165.6321180513006,Intel Core i5,256,0,Intel
HP,Notebook,8,Windows,1.43,0,0,157.3505121487356,Intel Core i5,256,0,Intel
Dell,Notebook,4,Others,2.09,0,0,100.45466986113651,Intel Core i5,0,0,Intel
Asus,Notebook,4,Windows,2.0,0,0,100.45466986113651,Intel Core i3,0,0,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.8,1,1,157.3505121487356,Intel Core i7,256,0,Intel
Lenovo,2 in 1 Convertible,4,Windows,0.69,1,1,224.17380907857276,Other processors,0,0,Intel
HP,Ultrabook,8,Windows,1.26,0,0,125.36742798669837,Intel Core i5,256,0,Intel
Lenovo,Gaming,8,Others,2.4,0,1,141.21199808219862,Intel Core i5,128,0,Nvidia
HP,Gaming,8,Windows,3.35,0,1,127.33567457123111,Intel Core i5,128,0,Nvidia
HP,Notebook,8,Windows,2.04,0,0,100.45466986113651,Intel Core i7,0,0,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.8,1,1,157.3505121487356,Intel Core i7,512,0,Nvidia
Asus,Notebook,4,Windows,1.5,0,0,111.93520355955211,Other processors,0,0,Intel
HP,Ultrabook,8,Windows,1.84,0,0,141.21199808219862,Intel Core i7,256,0,Intel
Acer,Notebook,4,Windows,2.23,0,0,141.21199808219862,Intel Core i5,0,0,Nvidia
Lenovo,Notebook,16,Windows,2.5,0,0,141.21199808219862,Intel Core i7,0,1000,AMD
HP,Workstation,8,Windows,3.0,0,1,127.33567457123111,Intel Core i7,256,0,Nvidia
Dell,Notebook,8,Windows,2.5,0,0,100.45466986113651,Intel Core i5,0,0,AMD
MSI,Gaming,16,Windows,3.78,0,0,127.33567457123111,Intel Core i7,256,0,Nvidia
HP,Ultrabook,8,Windows,1.88,0,0,141.21199808219862,Intel Core i7,256,0,Intel
Lenovo,2 in 1 Convertible,16,Windows,2.8,1,1,209.8006828649808,Intel Core i7,512,0,Intel
MSI,Gaming,8,Windows,2.4,0,0,141.21199808219862,Intel Core i7,128,0,Nvidia
HP,2 in 1 Convertible,8,Windows,1.48,1,0,165.6321180513006,Intel Core i5,256,0,Intel
HP,Workstation,8,Windows,2.59,0,1,141.21199808219862,Intel Core i7,256,0,Nvidia
HP,2 in 1 Convertible,8,Windows,1.48,1,0,220.84282406840083,Intel Core i7,256,0,Intel
HP,Workstation,8,Windows,2.0,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia
HP,Ultrabook,8,Windows,1.26,0,0,176.23257360658386,Intel Core i7,256,0,Intel
Dell,Notebook,8,Windows,2.18,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia
HP,Notebook,8,Windows,1.88,0,0,141.21199808219862,Intel Core i5,256,0,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.27,1,1,209.8006828649808,Intel Core i7,256,0,Intel
Lenovo,Notebook,4,Others,1.9,0,0,100.45466986113651,Intel Core i3,0,0,Intel
